"FIPS","FSA County","Program Year","Pasture Type","Qualifying Drought Event","Qualifying Date","Drought Factor","Maximum Eligible Payment Months","Payment Factor"
"05141","05141",2022,"Full Season Improved Pasture","D3b","2022-10-24",4,5,4
"05141","05141",2022,"Native Pasture","D3a","2022-07-26",3,5,4
"05141","05141",2022,"Native Pasture","D3b","2022-10-24",4,5,4
"05143","05143",2022,"Forage Sorghum","D3a","2022-07-26",3,5,4
"05143","05143",2022,"Forage Sorghum","D2","2022-09-26",1,5,4
"05143","05143",2022,"Forage Sorghum","D3b","2022-10-17",4,5,4
"05143","05143",2022,"Full Season Improved Pasture","D3a","2022-07-26",3,5,4
"05143","05143",2022,"Full Season Improved Pasture","D2","2022-09-26",1,5,4
"05143","05143",2022,"Full Season Improved Pasture","D3b","2022-10-17",4,5,4
"05143","05143",2022,"Native Pasture","D3a","2022-07-26",3,5,4
"05143","05143",2022,"Native Pasture","D2","2022-09-26",1,5,4
"05143","05143",2022,"Native Pasture","D3b","2022-10-17",4,5,4
"05145","05145",2022,"Forage Sorghum","D3a","2022-10-04",3,5,4
"05145","05145",2022,"Forage Sorghum","D3b","2022-10-31",4,5,4
"05145","05145",2022,"Full Season Improved Pasture","D3a","2022-10-04",3,5,4
"05145","05145",2022,"Full Season Improved Pasture","D3b","2022-10-31",4,5,4
"05145","05145",2022,"Native Pasture","D3a","2022-10-04",3,5,4
"05145","05145",2022,"Native Pasture","D3b","2022-10-31",4,5,4
"05147","05147",2022,"Forage Sorghum","D3a","2022-10-11",3,5,3
"05147","05147",2022,"Full Season Improved Pasture","D3a","2022-10-11",3,5,4
"05147","05147",2022,"Full Season Improved Pasture","D3b","2022-11-07",4,5,4
"05147","05147",2022,"Native Pasture","D3a","2022-10-11",3,5,4
"05147","05147",2022,"Native Pasture","D3b","2022-11-07",4,5,4
"05149","05149",2022,"Forage Sorghum","D3a","2022-10-11",3,5,3
"05149","05149",2022,"Full Season Improved Pasture","D3a","2022-10-11",3,5,3
"05149","05149",2022,"Native Pasture","D3a","2022-10-11",3,5,3
"06001","06001",2022,"Full Season Improved Pasture","D4a","2021-10-01",4,5,5
"06001","06001",2022,"Full Season Improved Pasture","D4b","2021-11-01",5,5,5
"06001","06001",2022,"Full Season Improved Pasture","D3a","2021-12-28",3,5,5
"06001","06001",2022,"Full Season Improved Pasture","D2","2022-03-07",1,5,5
"06001","06001",2022,"Full Season Improved Pasture","D3b","2022-09-26",4,5,5
"06001","06001",2022,"Long Season Small Grains","D2","2022-05-26",1,3,1
"06001","06001",2022,"Native Pasture","D4a","2021-10-01",4,5,5
"06001","06001",2022,"Native Pasture","D4b","2021-11-01",5,5,5
"06001","06001",2022,"Native Pasture","D3a","2021-12-28",3,5,5
"06001","06001",2022,"Native Pasture","D2","2022-03-07",1,5,5
"06001","06001",2022,"Native Pasture","D3b","2022-09-26",4,5,5
"06003","06003",2022,"Full Season Improved Pasture","D3a","2021-10-01",3,5,4
"06003","06003",2022,"Full Season Improved Pasture","D3b","2021-11-01",4,5,4
"06003","06003",2022,"Full Season Improved Pasture","D2","2022-02-21",1,5,4
"06003","06003",2022,"Long Season Small Grains","D2","2022-05-26",1,3,1
"06003","06003",2022,"Native Pasture","D3a","2021-10-01",3,5,4
"06003","06003",2022,"Native Pasture","D3b","2021-11-01",4,5,4
"06003","06003",2022,"Native Pasture","D2","2022-02-21",1,5,4
"06005","06005",2022,"Full Season Improved Pasture","D4a","2021-10-01",4,5,5
"06005","06005",2022,"Full Season Improved Pasture","D4b","2021-11-01",5,5,5
"06005","06005",2022,"Full Season Improved Pasture","D3a","2021-12-28",3,5,5
"06005","06005",2022,"Full Season Improved Pasture","D2","2022-03-07",1,5,5
"06005","06005",2022,"Full Season Improved Pasture","D3b","2022-04-25",4,5,5
"06005","06005",2022,"Long Season Small Grains","D3a","2022-04-12",3,3,3
"06005","06005",2022,"Long Season Small Grains","D3b","2022-05-09",4,3,3
"06005","06005",2022,"Native Pasture","D4a","2021-10-01",4,5,5
"06005","06005",2022,"Native Pasture","D4b","2021-11-01",5,5,5
"06005","06005",2022,"Native Pasture","D3a","2021-12-28",3,5,5
"06005","06005",2022,"Native Pasture","D2","2022-03-07",1,5,5
"06005","06005",2022,"Native Pasture","D3b","2022-04-25",4,5,5
"06007","06007",2022,"Full Season Improved Pasture","D4a","2021-10-01",4,5,5
"06007","06007",2022,"Full Season Improved Pasture","D4b","2021-11-01",5,5,5
"06007","06007",2022,"Full Season Improved Pasture","D3a","2021-11-23",3,5,5
"06007","06007",2022,"Full Season Improved Pasture","D3b","2021-12-20",4,5,5
"06007","06007",2022,"Full Season Improved Pasture","D2","2022-03-07",1,5,5
"06007","06007",2022,"Long Season Small Grains","D3a","2022-04-01",3,3,3
"06007","06007",2022,"Long Season Small Grains","D3b","2022-05-02",4,3,3
"06007","06007",2022,"Native Pasture","D4a","2021-10-01",4,5,5
"06007","06007",2022,"Native Pasture","D4b","2021-11-01",5,5,5
"06007","06007",2022,"Native Pasture","D3a","2021-11-23",3,5,5
"06007","06007",2022,"Native Pasture","D3b","2021-12-20",4,5,5
"06007","06007",2022,"Native Pasture","D2","2022-03-07",1,5,5
"06009","06009",2022,"Full Season Improved Pasture","D4a","2021-10-01",4,5,5
"06009","06009",2022,"Full Season Improved Pasture","D4b","2021-11-01",5,5,5
"06009","06009",2022,"Full Season Improved Pasture","D3a","2021-12-28",3,5,5
"06009","06009",2022,"Full Season Improved Pasture","D2","2022-03-07",1,5,5
"06009","06009",2022,"Full Season Improved Pasture","D3b","2022-04-25",4,5,5
"06009","06009",2022,"Long Season Small Grains","D3a","2022-04-12",3,3,3
"06009","06009",2022,"Long Season Small Grains","D3b","2022-05-09",4,3,3
"06009","06009",2022,"Long Season Small Grains","D4a","2022-05-24",4,3,3
"06009","06009",2022,"Long Season Small Grains","D4b","2022-06-20",5,3,3
"06009","06009",2022,"Native Pasture","D4a","2021-10-01",4,5,5
"06009","06009",2022,"Native Pasture","D4b","2021-11-01",5,5,5
"06009","06009",2022,"Native Pasture","D3a","2021-12-28",3,5,5
"06009","06009",2022,"Native Pasture","D2","2022-03-07",1,5,5
"06009","06009",2022,"Native Pasture","D3b","2022-04-25",4,5,5
"06011","06011",2022,"Full Season Improved Pasture","D4a","2021-10-01",4,5,5
"06011","06011",2022,"Full Season Improved Pasture","D4b","2021-11-01",5,5,5
"06011","06011",2022,"Full Season Improved Pasture","D3a","2021-11-23",3,5,5
"06011","06011",2022,"Full Season Improved Pasture","D3b","2021-12-20",4,5,5
"06011","06011",2022,"Full Season Improved Pasture","D2","2022-03-07",1,5,5
"06011","06011",2022,"Long Season Small Grains","D3a","2022-04-01",3,3,3
"06011","06011",2022,"Long Season Small Grains","D3b","2022-05-02",4,3,3
"06011","06011",2022,"Native Pasture","D4a","2021-10-01",4,5,5
"06011","06011",2022,"Native Pasture","D4b","2021-11-01",5,5,5
"06011","06011",2022,"Native Pasture","D3a","2021-11-23",3,5,5
"06011","06011",2022,"Native Pasture","D3b","2021-12-20",4,5,5
"06011","06011",2022,"Native Pasture","D2","2022-03-07",1,5,5
"06013","06013",2022,"Full Season Improved Pasture","D4a","2021-10-01",4,5,5
"06013","06013",2022,"Full Season Improved Pasture","D4b","2021-11-01",5,5,5
"06013","06013",2022,"Full Season Improved Pasture","D3a","2021-12-28",3,5,5
"06013","06013",2022,"Full Season Improved Pasture","D2","2022-03-07",1,5,5
"06013","06013",2022,"Full Season Improved Pasture","D3b","2022-04-25",4,5,5
"06013","06013",2022,"Long Season Small Grains","D3a","2022-04-12",3,3,3
"06013","06013",2022,"Long Season Small Grains","D3b","2022-05-09",4,3,3
"06013","06013",2022,"Native Pasture","D4a","2021-10-01",4,5,5
"06013","06013",2022,"Native Pasture","D4b","2021-11-01",5,5,5
"06013","06013",2022,"Native Pasture","D3a","2021-12-28",3,5,5
"06013","06013",2022,"Native Pasture","D2","2022-03-07",1,5,5
"06013","06013",2022,"Native Pasture","D3b","2022-04-25",4,5,5
"06015","06015",2022,"Full Season Improved Pasture","D3a","2021-10-01",3,5,4
"06015","06015",2022,"Full Season Improved Pasture","D2","2021-12-20",1,5,4
"06015","06015",2022,"Full Season Improved Pasture","D3b","2022-02-28",4,5,4
"06015","06015",2022,"Long Season Small Grains","D3a","2022-04-01",3,3,3
"06015","06015",2022,"Long Season Small Grains","D2","2022-06-13",1,3,3
"06015","06015",2022,"Native Pasture","D3a","2021-10-01",3,5,4
"06015","06015",2022,"Native Pasture","D2","2021-12-20",1,5,4
"06015","06015",2022,"Native Pasture","D3b","2022-02-28",4,5,4
"06017","06017",2022,"Full Season Improved Pasture","D4a","2021-10-01",4,5,5
"06017","06017",2022,"Full Season Improved Pasture","D4b","2021-11-01",5,5,5
"06017","06017",2022,"Full Season Improved Pasture","D3a","2021-11-23",3,5,5
"06017","06017",2022,"Full Season Improved Pasture","D3b","2021-12-20",4,5,5
"06017","06017",2022,"Full Season Improved Pasture","D2","2022-03-07",1,5,5
"06017","06017",2022,"Long Season Small Grains","D3a","2022-04-12",3,3,3
"06017","06017",2022,"Long Season Small Grains","D3b","2022-05-09",4,3,3
"06017","06017",2022,"Native Pasture","D4a","2021-10-01",4,5,5
"06017","06017",2022,"Native Pasture","D4b","2021-11-01",5,5,5
"06017","06017",2022,"Native Pasture","D3a","2021-11-23",3,5,5
"06017","06017",2022,"Native Pasture","D3b","2021-12-20",4,5,5
"06017","06017",2022,"Native Pasture","D2","2022-03-07",1,5,5
"06019","06019",2022,"Full Season Improved Pasture","D4a","2021-10-01",4,5,5
"06019","06019",2022,"Full Season Improved Pasture","D4b","2021-11-01",5,5,5
"06019","06019",2022,"Full Season Improved Pasture","D3a","2021-12-28",3,5,5
"06019","06019",2022,"Full Season Improved Pasture","D2","2022-03-07",1,5,5
"06019","06019",2022,"Full Season Improved Pasture","D3b","2022-03-28",4,5,5
"06019","06019",2022,"Long Season Small Grains","D3a","2022-04-01",3,3,3
"06019","06019",2022,"Long Season Small Grains","D3b","2022-05-02",4,3,3
"06019","06019",2022,"Long Season Small Grains","D4a","2022-05-24",4,3,3
"06019","06019",2022,"Long Season Small Grains","D4b","2022-06-20",5,3,3
"06019","06019",2022,"Native Pasture","D4a","2021-10-01",4,5,5
"06019","06019",2022,"Native Pasture","D4b","2021-11-01",5,5,5
"06019","06019",2022,"Native Pasture","D3a","2021-12-28",3,5,5
"06019","06019",2022,"Native Pasture","D2","2022-03-07",1,5,5
"06019","06019",2022,"Native Pasture","D3b","2022-03-28",4,5,5
"06021","06021",2022,"Full Season Improved Pasture","D4a","2021-10-01",4,5,5
"06021","06021",2022,"Full Season Improved Pasture","D4b","2021-11-01",5,5,5
"06021","06021",2022,"Full Season Improved Pasture","D3a","2021-11-23",3,5,5
"06021","06021",2022,"Full Season Improved Pasture","D3b","2021-12-20",4,5,5
"06021","06021",2022,"Full Season Improved Pasture","D2","2022-03-07",1,5,5
"06021","06021",2022,"Long Season Small Grains","D3a","2022-04-01",3,3,3
"06021","06021",2022,"Long Season Small Grains","D3b","2022-05-02",4,3,3
"06021","06021",2022,"Native Pasture","D4a","2021-10-01",4,5,5
"06021","06021",2022,"Native Pasture","D4b","2021-11-01",5,5,5
"06021","06021",2022,"Native Pasture","D3a","2021-11-23",3,5,5
"06021","06021",2022,"Native Pasture","D3b","2021-12-20",4,5,5
"06021","06021",2022,"Native Pasture","D2","2022-03-07",1,5,5
"06023","06023",2022,"Full Season Improved Pasture","D3a","2021-10-01",3,5,4
"06023","06023",2022,"Full Season Improved Pasture","D3b","2021-11-01",4,5,4
"06023","06023",2022,"Full Season Improved Pasture","D2","2022-02-21",1,5,4
"06023","06023",2022,"Long Season Small Grains","D3a","2022-04-01",3,3,3
"06023","06023",2022,"Long Season Small Grains","D3b","2022-05-02",4,3,3
"06023","06023",2022,"Native Pasture","D3a","2021-10-01",3,5,4
"06023","06023",2022,"Native Pasture","D3b","2021-11-01",4,5,4
"06023","06023",2022,"Native Pasture","D2","2022-02-21",1,5,4
"06025","06025",2022,"Full Season Improved Pasture","D2","2021-11-25",1,5,4
"06025","06025",2022,"Full Season Improved Pasture","D3a","2022-05-10",3,5,4
"06025","06025",2022,"Full Season Improved Pasture","D3b","2022-06-06",4,5,4
"06025","06025",2022,"Long Season Small Grains","D3a","2022-05-10",3,3,3
"06025","06025",2022,"Long Season Small Grains","D3b","2022-06-06",4,3,3
"06025","06025",2022,"Native Pasture","D2","2021-11-25",1,5,4
"06025","06025",2022,"Native Pasture","D3a","2022-05-10",3,5,4
"06025","06025",2022,"Native Pasture","D3b","2022-06-06",4,5,4
"06027","06027",2022,"Full Season Improved Pasture","D4a","2021-10-01",4,5,5
"06027","06027",2022,"Full Season Improved Pasture","D4b","2021-11-01",5,5,5
"06027","06027",2022,"Full Season Improved Pasture","D3a","2021-12-28",3,5,5
"06027","06027",2022,"Full Season Improved Pasture","D2","2022-02-28",1,5,5
"06027","06027",2022,"Full Season Improved Pasture","D3b","2022-03-21",4,5,5
"06027","06027",2022,"Long Season Small Grains","D3a","2022-04-01",3,3,3
"06027","06027",2022,"Long Season Small Grains","D3b","2022-05-02",4,3,3
"06027","06027",2022,"Long Season Small Grains","D4a","2022-05-24",4,3,3
"06027","06027",2022,"Long Season Small Grains","D4b","2022-06-20",5,3,3
"06027","06027",2022,"Native Pasture","D4a","2021-10-01",4,5,5
"06027","06027",2022,"Native Pasture","D4b","2021-11-01",5,5,5
"06027","06027",2022,"Native Pasture","D3a","2021-12-28",3,5,5
"06027","06027",2022,"Native Pasture","D2","2022-02-28",1,5,5
"06027","06027",2022,"Native Pasture","D3b","2022-03-21",4,5,5
"06029","06029",2022,"Full Season Improved Pasture","D4a","2021-10-01",4,5,5
"06029","06029",2022,"Full Season Improved Pasture","D4b","2021-11-01",5,5,5
"06029","06029",2022,"Full Season Improved Pasture","D3a","2021-12-28",3,5,5
"06029","06029",2022,"Full Season Improved Pasture","D2","2022-02-28",1,5,5
"06029","06029",2022,"Full Season Improved Pasture","D3b","2022-04-04",4,5,5
"06029","06029",2022,"Long Season Small Grains","D3a","2022-04-01",3,3,3
"06029","06029",2022,"Long Season Small Grains","D3b","2022-05-02",4,3,3
"06029","06029",2022,"Long Season Small Grains","D4a","2022-05-24",4,3,3
"06029","06029",2022,"Long Season Small Grains","D4b","2022-06-20",5,3,3
"06029","06029",2022,"Native Pasture","D4a","2021-10-01",4,5,5
"06029","06029",2022,"Native Pasture","D4b","2021-11-01",5,5,5
"06029","06029",2022,"Native Pasture","D3a","2021-12-28",3,5,5
"06029","06029",2022,"Native Pasture","D2","2022-02-28",1,5,5
"06029","06029",2022,"Native Pasture","D3b","2022-04-04",4,5,5
"06031","06031",2022,"Full Season Improved Pasture","D4a","2021-10-01",4,5,5
"06031","06031",2022,"Full Season Improved Pasture","D4b","2021-11-01",5,5,5
"06031","06031",2022,"Full Season Improved Pasture","D3a","2021-12-28",3,5,5
"06031","06031",2022,"Full Season Improved Pasture","D2","2022-02-28",1,5,5
"06031","06031",2022,"Full Season Improved Pasture","D3b","2022-04-04",4,5,5
"06031","06031",2022,"Long Season Small Grains","D3a","2022-04-01",3,3,3
"06031","06031",2022,"Long Season Small Grains","D3b","2022-05-02",4,3,3
"06031","06031",2022,"Long Season Small Grains","D4a","2022-05-24",4,3,3
"06031","06031",2022,"Long Season Small Grains","D4b","2022-06-20",5,3,3
"06031","06031",2022,"Native Pasture","D4a","2021-10-01",4,5,5
"06031","06031",2022,"Native Pasture","D4b","2021-11-01",5,5,5
"06031","06031",2022,"Native Pasture","D3a","2021-12-28",3,5,5
"06031","06031",2022,"Native Pasture","D2","2022-02-28",1,5,5
"06031","06031",2022,"Native Pasture","D3b","2022-04-04",4,5,5
"06033","06033",2022,"Full Season Improved Pasture","D4a","2021-10-01",4,5,5
"06033","06033",2022,"Full Season Improved Pasture","D4b","2021-11-01",5,5,5
"06033","06033",2022,"Full Season Improved Pasture","D3a","2021-11-23",3,5,5
"06033","06033",2022,"Full Season Improved Pasture","D3b","2021-12-20",4,5,5
"06033","06033",2022,"Full Season Improved Pasture","D2","2022-03-07",1,5,5
"06033","06033",2022,"Long Season Small Grains","D3a","2022-04-01",3,3,3
"06033","06033",2022,"Long Season Small Grains","D3b","2022-05-02",4,3,3
"06033","06033",2022,"Native Pasture","D4a","2021-10-01",4,5,5
"06033","06033",2022,"Native Pasture","D4b","2021-11-01",5,5,5
"06033","06033",2022,"Native Pasture","D3a","2021-11-23",3,5,5
"06033","06033",2022,"Native Pasture","D3b","2021-12-20",4,5,5
"06033","06033",2022,"Native Pasture","D2","2022-03-07",1,5,5
"06035","06035",2022,"Full Season Improved Pasture","D4a","2021-10-01",4,5,5
"06035","06035",2022,"Full Season Improved Pasture","D4b","2021-11-01",5,5,5
"06035","06035",2022,"Full Season Improved Pasture","D3a","2021-11-09",3,5,5
"06035","06035",2022,"Full Season Improved Pasture","D3b","2021-12-06",4,5,5
"06035","06035",2022,"Full Season Improved Pasture","D2","2022-02-21",1,5,5
"06035","06035",2022,"Long Season Small Grains","D2","2022-05-26",1,3,1
"06035","06035",2022,"Native Pasture","D4a","2021-10-01",4,5,5
"06035","06035",2022,"Native Pasture","D4b","2021-11-01",5,5,5
"06035","06035",2022,"Native Pasture","D3a","2021-11-09",3,5,5
"06035","06035",2022,"Native Pasture","D3b","2021-12-06",4,5,5
"06035","06035",2022,"Native Pasture","D2","2022-02-21",1,5,5
"06037","06037",2022,"Full Season Improved Pasture","D4a","2021-10-01",4,5,5
"06037","06037",2022,"Full Season Improved Pasture","D4b","2021-11-01",5,5,5
"06037","06037",2022,"Full Season Improved Pasture","D3a","2021-12-28",3,5,5
"06037","06037",2022,"Full Season Improved Pasture","D2","2022-02-28",1,5,5
"06037","06037",2022,"Full Season Improved Pasture","D3b","2022-04-04",4,5,5
"06037","06037",2022,"Long Season Small Grains","D3a","2022-04-01",3,3,3
"06037","06037",2022,"Long Season Small Grains","D3b","2022-05-02",4,3,3
"06037","06037",2022,"Long Season Small Grains","D4a","2022-05-24",4,3,3
"06037","06037",2022,"Long Season Small Grains","D4b","2022-06-20",5,3,3
"06037","06037",2022,"Native Pasture","D4a","2021-10-01",4,5,5
"06037","06037",2022,"Native Pasture","D4b","2021-11-01",5,5,5
"06037","06037",2022,"Native Pasture","D3a","2021-12-28",3,5,5
"06037","06037",2022,"Native Pasture","D2","2022-02-28",1,5,5
"06037","06037",2022,"Native Pasture","D3b","2022-04-04",4,5,5
"06039","06039",2022,"Full Season Improved Pasture","D4a","2021-10-01",4,5,5
"06039","06039",2022,"Full Season Improved Pasture","D4b","2021-11-01",5,5,5
"06039","06039",2022,"Full Season Improved Pasture","D3a","2021-12-28",3,5,5
"06039","06039",2022,"Full Season Improved Pasture","D2","2022-03-07",1,5,5
"06039","06039",2022,"Full Season Improved Pasture","D3b","2022-03-28",4,5,5
"06039","06039",2022,"Long Season Small Grains","D3a","2022-04-01",3,3,3
"06039","06039",2022,"Long Season Small Grains","D3b","2022-05-02",4,3,3
"06039","06039",2022,"Long Season Small Grains","D4a","2022-05-24",4,3,3
"06039","06039",2022,"Long Season Small Grains","D4b","2022-06-20",5,3,3
"06039","06039",2022,"Native Pasture","D4a","2021-10-01",4,5,5
"06039","06039",2022,"Native Pasture","D4b","2021-11-01",5,5,5
"06039","06039",2022,"Native Pasture","D3a","2021-12-28",3,5,5
"06039","06039",2022,"Native Pasture","D2","2022-03-07",1,5,5
"06039","06039",2022,"Native Pasture","D3b","2022-03-28",4,5,5
"06041","06041",2022,"Full Season Improved Pasture","D4a","2021-10-01",4,5,5
"06041","06041",2022,"Full Season Improved Pasture","D4b","2021-11-01",5,5,5
"06041","06041",2022,"Full Season Improved Pasture","D3a","2021-11-23",3,5,5
"06041","06041",2022,"Full Season Improved Pasture","D3b","2021-12-20",4,5,5
"06041","06041",2022,"Full Season Improved Pasture","D2","2022-02-21",1,5,5
"06041","06041",2022,"Long Season Small Grains","D3a","2022-04-01",3,3,3
"06041","06041",2022,"Long Season Small Grains","D2","2022-06-13",1,3,3
"06041","06041",2022,"Native Pasture","D4a","2021-10-01",4,5,5
"06041","06041",2022,"Native Pasture","D4b","2021-11-01",5,5,5
"06041","06041",2022,"Native Pasture","D3a","2021-11-23",3,5,5
"06041","06041",2022,"Native Pasture","D3b","2021-12-20",4,5,5
"06041","06041",2022,"Native Pasture","D2","2022-02-21",1,5,5
"06043","06043",2022,"Full Season Improved Pasture","D4a","2021-10-01",4,5,5
"06043","06043",2022,"Full Season Improved Pasture","D4b","2021-11-01",5,5,5
"06043","06043",2022,"Full Season Improved Pasture","D3a","2021-12-28",3,5,5
"06043","06043",2022,"Full Season Improved Pasture","D2","2022-03-07",1,5,5
"06043","06043",2022,"Full Season Improved Pasture","D3b","2022-03-28",4,5,5
