"id","state","county","year","type","disaster","disaster_start_date","payment_type"
"05123","Arkansas","St. Francis",2026,"Long Season Small Grains","Drought","2026-02-16","3 Month"
"05123","Arkansas","St. Francis",2024,"Long Season Small Grains","Drought","2023-12-26","4 Month"
"05123","Arkansas","St. Francis",2023,"Long Season Small Grains","Drought","2022-11-01","3 Month"
"05123","Arkansas","St. Francis",2011,"Long Season Small Grains","Drought",NA,"Eligible"
"05123","Arkansas","St. Francis",2026,"Native Pasture","Drought","2026-03-24","4 Month"
"05123","Arkansas","St. Francis",2022,"Native Pasture","Drought","2022-10-11","4 Month"
"05123","Arkansas","St. Francis",2012,"Native Pasture","Drought",NA,"4 Month"
"05123","Arkansas","St. Francis",2026,"Short Season Small Grains","Drought","2026-02-16","2 Month"
"05123","Arkansas","St. Francis",2024,"Short Season Small Grains","Drought","2023-12-26","4 Month"
"05123","Arkansas","St. Francis",2023,"Short Season Small Grains","Drought","2022-11-01","3 Month"
"05125","Arkansas","Saline",2026,"Annual Ryegrass","Drought","2026-01-20","4 Month"
"05125","Arkansas","Saline",2018,"Annual Ryegrass","Drought",NA,"4 Month"
"05125","Arkansas","Saline",2012,"Annual Ryegrass","Drought",NA,"4 Month"
"05125","Arkansas","Saline",2026,"Forage Sorghum","Drought","2026-04-01","4 Month"
"05125","Arkansas","Saline",2023,"Forage Sorghum","Drought","2023-10-24","3 Month"
"05125","Arkansas","Saline",2022,"Forage Sorghum","Drought","2022-10-04","4 Month"
"05125","Arkansas","Saline",2015,"Forage Sorghum","Drought",NA,"3 Month"
"05125","Arkansas","Saline",2012,"Forage Sorghum","Drought",NA,"5 Month"
"05125","Arkansas","Saline",2026,"Full Season Improved Pasture","Drought","2026-01-20","5 Month"
"05125","Arkansas","Saline",2023,"Full Season Improved Pasture","Drought","2023-10-24","3 Month"
"05125","Arkansas","Saline",2022,"Full Season Improved Pasture","Drought","2022-10-04","4 Month"
"05125","Arkansas","Saline",2012,"Improved Pasture","Drought",NA,"5 Month"
"05125","Arkansas","Saline",2026,"Long Season Small Grains","Drought","2026-01-20","4 Month"
"05125","Arkansas","Saline",2018,"Long Season Small Grains","Drought",NA,"4 Month"
"05125","Arkansas","Saline",2013,"Long Season Small Grains","Drought",NA,"3 Month"
"05125","Arkansas","Saline",2011,"Long Season Small Grains","Drought",NA,"Eligible"
"05125","Arkansas","Saline",2026,"Native Pasture","Drought","2026-03-15","5 Month"
"05125","Arkansas","Saline",2023,"Native Pasture","Drought","2023-10-24","3 Month"
"05125","Arkansas","Saline",2022,"Native Pasture","Drought","2022-10-04","4 Month"
"05125","Arkansas","Saline",2015,"Native Pasture","Drought",NA,"3 Month"
"05125","Arkansas","Saline",2012,"Native Pasture","Drought",NA,"5 Month"
"05125","Arkansas","Saline",2026,"Short Season Small Grains","Drought","2026-01-20","4 Month"
"05125","Arkansas","Saline",2018,"Short Season Small Grains","Drought",NA,"4 Month"
"05125","Arkansas","Saline",2013,"Short Season Small Grains","Drought",NA,"3 Month"
"05125","Arkansas","Saline",2015,"Warm Season Improved Pasture","Drought",NA,"3 Month"
"05127","Arkansas","Scott",2026,"Annual Ryegrass","Drought","2026-02-09","2 Month"
"05127","Arkansas","Scott",2025,"Annual Ryegrass","Drought","2024-11-01","3 Month"
"05127","Arkansas","Scott",2018,"Annual Ryegrass","Drought",NA,"4 Month"
"05127","Arkansas","Scott",2017,"Annual Ryegrass","Drought",NA,"1 Month"
"05127","Arkansas","Scott",2012,"Annual Ryegrass","Drought",NA,"4 Month"
"05127","Arkansas","Scott",2017,"Cool Season Improved Pasture","Drought",NA,"1 Month"
"05127","Arkansas","Scott",2024,"Forage Sorghum","Drought","2024-10-29","3 Month"
"05127","Arkansas","Scott",2022,"Forage Sorghum","Drought","2022-09-27","4 Month"
"05127","Arkansas","Scott",2012,"Forage Sorghum","Drought",NA,"5 Month"
"05127","Arkansas","Scott",2011,"Forage Sorghum","Drought",NA,"Eligible"
"05127","Arkansas","Scott",2026,"Full Season Improved Pasture","Drought","2026-02-11","2 Month"
"05127","Arkansas","Scott",2024,"Full Season Improved Pasture","Drought","2024-10-29","3 Month"
"05127","Arkansas","Scott",2022,"Full Season Improved Pasture","Drought","2022-09-27","4 Month"
"05127","Arkansas","Scott",2012,"Improved Pasture","Drought",NA,"5 Month"
"05127","Arkansas","Scott",2011,"Improved Pasture","Drought",NA,"Eligible"
"05127","Arkansas","Scott",2026,"Long Season Small Grains","Drought","2026-02-09","2 Month"
"05127","Arkansas","Scott",2025,"Long Season Small Grains","Drought","2024-11-01","3 Month"
"05127","Arkansas","Scott",2018,"Long Season Small Grains","Drought",NA,"4 Month"
"05127","Arkansas","Scott",2017,"Long Season Small Grains","Drought",NA,"1 Month"
"05127","Arkansas","Scott",2013,"Long Season Small Grains","Drought",NA,"4 Month"
"05127","Arkansas","Scott",2026,"Native Pasture","Drought","2026-04-11","1 Month"
"05127","Arkansas","Scott",2024,"Native Pasture","Drought","2024-10-29","3 Month"
"05127","Arkansas","Scott",2022,"Native Pasture","Drought","2022-09-27","4 Month"
"05127","Arkansas","Scott",2012,"Native Pasture","Drought",NA,"5 Month"
"05127","Arkansas","Scott",2011,"Native Pasture","Drought",NA,"Eligible"
"05127","Arkansas","Scott",2026,"Short Season Small Grains","Drought","2026-02-09","2 Month"
"05127","Arkansas","Scott",2025,"Short Season Small Grains","Drought","2024-11-01","3 Month"
"05127","Arkansas","Scott",2018,"Short Season Small Grains","Drought",NA,"4 Month"
"05127","Arkansas","Scott",2017,"Short Season Small Grains","Drought",NA,"1 Month"
"05127","Arkansas","Scott",2013,"Short Season Small Grains","Drought",NA,"4 Month"
"05129","Arkansas","Searcy",2026,"Annual Ryegrass","Drought","2026-01-20","4 Month"
"05129","Arkansas","Searcy",2023,"Annual Ryegrass","Drought","2022-11-01","3 Month"
"05129","Arkansas","Searcy",2018,"Annual Ryegrass","Drought",NA,"1 Month"
"05129","Arkansas","Searcy",2017,"Annual Ryegrass","Drought",NA,"1 Month"
"05129","Arkansas","Searcy",2012,"Annual Ryegrass","Drought",NA,"4 Month"
"05129","Arkansas","Searcy",2017,"Cool Season Improved Pasture","Drought",NA,"1 Month"
"05129","Arkansas","Searcy",2026,"Forage Sorghum","Drought","2026-04-01","5 Month"
"05129","Arkansas","Searcy",2022,"Forage Sorghum","Drought","2022-07-26","4 Month"
"05129","Arkansas","Searcy",2012,"Forage Sorghum","Drought",NA,"5 Month"
"05129","Arkansas","Searcy",2026,"Full Season Improved Pasture","Drought","2026-01-20","5 Month"
"05129","Arkansas","Searcy",2022,"Full Season Improved Pasture","Drought","2022-07-26","4 Month"
"05129","Arkansas","Searcy",2012,"Improved Pasture","Drought",NA,"5 Month"
"05129","Arkansas","Searcy",2026,"Long Season Small Grains","Drought","2026-01-20","4 Month"
"05129","Arkansas","Searcy",2023,"Long Season Small Grains","Drought","2022-11-01","3 Month"
"05129","Arkansas","Searcy",2018,"Long Season Small Grains","Drought",NA,"1 Month"
"05129","Arkansas","Searcy",2017,"Long Season Small Grains","Drought",NA,"1 Month"
"05129","Arkansas","Searcy",2013,"Long Season Small Grains","Drought",NA,"4 Month"
"05129","Arkansas","Searcy",2026,"Native Pasture","Drought","2026-03-15","5 Month"
"05129","Arkansas","Searcy",2022,"Native Pasture","Drought","2022-07-26","4 Month"
"05129","Arkansas","Searcy",2012,"Native Pasture","Drought",NA,"5 Month"
"05129","Arkansas","Searcy",2026,"Short Season Small Grains","Drought","2026-01-20","4 Month"
"05129","Arkansas","Searcy",2023,"Short Season Small Grains","Drought","2022-11-01","3 Month"
"05129","Arkansas","Searcy",2018,"Short Season Small Grains","Drought",NA,"1 Month"
"05129","Arkansas","Searcy",2013,"Short Season Small Grains","Drought",NA,"4 Month"
"05131","Arkansas","Sebastian",2018,"Annual Ryegrass","Drought",NA,"1 Month"
"05131","Arkansas","Sebastian",2017,"Annual Ryegrass","Drought",NA,"4 Month"
"05131","Arkansas","Sebastian",2012,"Annual Ryegrass","Drought",NA,"4 Month"
"05131","Arkansas","Sebastian",2017,"Cool Season Improved Pasture","Drought",NA,"4 Month"
"05131","Arkansas","Sebastian",2022,"Forage Sorghum","Drought","2022-09-12","4 Month"
"05131","Arkansas","Sebastian",2012,"Forage Sorghum","Drought",NA,"4 Month"
"05131","Arkansas","Sebastian",2011,"Forage Sorghum","Drought",NA,"Eligible"
"05131","Arkansas","Sebastian",2022,"Full Season Improved Pasture","Drought","2022-09-12","4 Month"
"05131","Arkansas","Sebastian",2012,"Improved Pasture","Drought",NA,"4 Month"
"05131","Arkansas","Sebastian",2011,"Improved Pasture","Drought",NA,"Eligible"
"05131","Arkansas","Sebastian",2018,"Long Season Small Grains","Drought",NA,"1 Month"
"05131","Arkansas","Sebastian",2017,"Long Season Small Grains","Drought",NA,"4 Month"
"05131","Arkansas","Sebastian",2013,"Long Season Small Grains","Drought",NA,"4 Month"
"05131","Arkansas","Sebastian",2022,"Native Pasture","Drought","2022-09-12","4 Month"
"05131","Arkansas","Sebastian",2012,"Native Pasture","Drought",NA,"4 Month"
"05131","Arkansas","Sebastian",2011,"Native Pasture","Drought",NA,"Eligible"
"05131","Arkansas","Sebastian",2018,"Short Season Small Grains","Drought",NA,"1 Month"
"05131","Arkansas","Sebastian",2017,"Short Season Small Grains","Drought",NA,"4 Month"
"05131","Arkansas","Sebastian",2013,"Short Season Small Grains","Drought",NA,"4 Month"
"05133","Arkansas","Sevier",2026,"Annual Ryegrass","Drought","2026-02-09","4 Month"
"05133","Arkansas","Sevier",2022,"Annual Ryegrass","Drought","2022-01-25","3 Month"
"05133","Arkansas","Sevier",2018,"Annual Ryegrass","Drought",NA,"4 Month"
"05133","Arkansas","Sevier",2012,"Annual Ryegrass","Drought",NA,"4 Month"
"05133","Arkansas","Sevier",2026,"Forage Sorghum","Drought","2026-04-01","4 Month"
"05133","Arkansas","Sevier",2022,"Forage Sorghum","Drought","2022-07-26","4 Month"
"05133","Arkansas","Sevier",2015,"Forage Sorghum","Drought",NA,"3 Month"
"05133","Arkansas","Sevier",2012,"Forage Sorghum","Drought",NA,"5 Month"
"05133","Arkansas","Sevier",2011,"Forage Sorghum","Drought",NA,"Eligible"
"05133","Arkansas","Sevier",2026,"Full Season Improved Pasture","Drought","2026-02-10","4 Month"
"05133","Arkansas","Sevier",2022,"Full Season Improved Pasture","Drought","2022-01-25","4 Month"
"05133","Arkansas","Sevier",2012,"Improved Pasture","Drought",NA,"5 Month"
"05133","Arkansas","Sevier",2011,"Improved Pasture","Drought",NA,"Eligible"
"05133","Arkansas","Sevier",2026,"Long Season Small Grains","Drought","2026-02-09","4 Month"
"05133","Arkansas","Sevier",2022,"Long Season Small Grains","Drought","2022-01-25","3 Month"
"05133","Arkansas","Sevier",2018,"Long Season Small Grains","Drought",NA,"4 Month"
"05133","Arkansas","Sevier",2013,"Long Season Small Grains","Drought",NA,"4 Month"
"05133","Arkansas","Sevier",2012,"Long Season Small Grains","Drought",NA,"3 Month"
"05133","Arkansas","Sevier",2011,"Long Season Small Grains","Drought",NA,"Eligible"
"05133","Arkansas","Sevier",2026,"Native Pasture","Drought","2026-03-15","4 Month"
"05133","Arkansas","Sevier",2022,"Native Pasture","Drought","2022-07-26","4 Month"
"05133","Arkansas","Sevier",2015,"Native Pasture","Drought",NA,"3 Month"
"05133","Arkansas","Sevier",2012,"Native Pasture","Drought",NA,"5 Month"
"05133","Arkansas","Sevier",2011,"Native Pasture","Drought",NA,"Eligible"
"05133","Arkansas","Sevier",2026,"Short Season Small Grains","Drought","2026-02-09","4 Month"
"05133","Arkansas","Sevier",2022,"Short Season Small Grains","Drought","2022-01-25","3 Month"
"05133","Arkansas","Sevier",2018,"Short Season Small Grains","Drought",NA,"4 Month"
"05133","Arkansas","Sevier",2013,"Short Season Small Grains","Drought",NA,"4 Month"
"05133","Arkansas","Sevier",2012,"Short Season Small Grains","Drought",NA,"3 Month"
"05133","Arkansas","Sevier",2015,"Warm Season Improved Pasture","Drought",NA,"3 Month"
"05135","Arkansas","Sharp",2026,"Annual Ryegrass","Drought","2025-11-28","5 Month"
"05135","Arkansas","Sharp",2018,"Annual Ryegrass","Drought",NA,"4 Month"
"05135","Arkansas","Sharp",2012,"Annual Ryegrass","Drought",NA,"4 Month"
"05135","Arkansas","Sharp",2026,"Forage Sorghum","Drought","2026-04-01","5 Month"
"05135","Arkansas","Sharp",2025,"Forage Sorghum","Drought","2025-10-20","1 Month"
"05135","Arkansas","Sharp",2022,"Forage Sorghum","Drought","2022-07-19","3 Month"
"05135","Arkansas","Sharp",2012,"Forage Sorghum","Drought",NA,"5 Month"
"05135","Arkansas","Sharp",2026,"Full Season Improved Pasture","Drought","2026-01-15","5 Month"
"05135","Arkansas","Sharp",2025,"Full Season Improved Pasture","Drought","2025-10-20","1 Month"
"05135","Arkansas","Sharp",2022,"Full Season Improved Pasture","Drought","2022-07-19","3 Month"
"05135","Arkansas","Sharp",2018,"Full Season Improved Pasture","Drought",NA,"4 Month"
"05135","Arkansas","Sharp",2012,"Improved Pasture","Drought",NA,"5 Month"
"05135","Arkansas","Sharp",2026,"Long Season Small Grains","Drought","2025-11-28","5 Month"
"05135","Arkansas","Sharp",2018,"Long Season Small Grains","Drought",NA,"4 Month"
"05135","Arkansas","Sharp",2013,"Long Season Small Grains","Drought",NA,"1 Month"
"05135","Arkansas","Sharp",2011,"Long Season Small Grains","Drought",NA,"Eligible"
"05135","Arkansas","Sharp",2026,"Native Pasture","Drought","2026-03-15","5 Month"
"05135","Arkansas","Sharp",2025,"Native Pasture","Drought","2025-10-20","1 Month"
"05135","Arkansas","Sharp",2022,"Native Pasture","Drought","2022-07-19","3 Month"
"05135","Arkansas","Sharp",2012,"Native Pasture","Drought",NA,"5 Month"
"05135","Arkansas","Sharp",2026,"Short Season Small Grains","Drought","2025-11-28","4 Month"
"05135","Arkansas","Sharp",2018,"Short Season Small Grains","Drought",NA,"4 Month"
"05135","Arkansas","Sharp",2013,"Short Season Small Grains","Drought",NA,"1 Month"
"05137","Arkansas","Stone",2026,"Annual Ryegrass","Drought","2025-11-28","5 Month"
"05137","Arkansas","Stone",2023,"Annual Ryegrass","Drought","2022-11-01","3 Month"
"05137","Arkansas","Stone",2018,"Annual Ryegrass","Drought",NA,"3 Month"
"05137","Arkansas","Stone",2017,"Annual Ryegrass","Drought",NA,"1 Month"
"05137","Arkansas","Stone",2012,"Annual Ryegrass","Drought",NA,"4 Month"
"05137","Arkansas","Stone",2017,"Cool Season Improved Pasture","Drought",NA,"1 Month"
"05137","Arkansas","Stone",2026,"Forage Sorghum","Drought","2026-04-01","5 Month"
"05137","Arkansas","Stone",2025,"Forage Sorghum","Drought","2025-10-13","1 Month"
"05137","Arkansas","Stone",2022,"Forage Sorghum","Drought","2022-07-26","4 Month"
"05137","Arkansas","Stone",2012,"Forage Sorghum","Drought",NA,"5 Month"
"05137","Arkansas","Stone",2026,"Full Season Improved Pasture","Drought","2026-01-15","5 Month"
"05137","Arkansas","Stone",2025,"Full Season Improved Pasture","Drought","2025-10-13","1 Month"
"05137","Arkansas","Stone",2022,"Full Season Improved Pasture","Drought","2022-07-26","4 Month"
"05137","Arkansas","Stone",2012,"Improved Pasture","Drought",NA,"5 Month"
"05137","Arkansas","Stone",2026,"Long Season Small Grains","Drought","2025-11-28","5 Month"
"05137","Arkansas","Stone",2023,"Long Season Small Grains","Drought","2022-11-01","3 Month"
"05137","Arkansas","Stone",2018,"Long Season Small Grains","Drought",NA,"3 Month"
"05137","Arkansas","Stone",2017,"Long Season Small Grains","Drought",NA,"1 Month"
"05137","Arkansas","Stone",2013,"Long Season Small Grains","Drought",NA,"4 Month"
"05137","Arkansas","Stone",2026,"Native Pasture","Drought","2026-03-15","5 Month"
"05137","Arkansas","Stone",2025,"Native Pasture","Drought","2025-10-13","1 Month"
"05137","Arkansas","Stone",2022,"Native Pasture","Drought","2022-07-26","4 Month"
"05137","Arkansas","Stone",2012,"Native Pasture","Drought",NA,"5 Month"
"05137","Arkansas","Stone",2026,"Short Season Small Grains","Drought","2025-11-28","4 Month"
"05137","Arkansas","Stone",2023,"Short Season Small Grains","Drought","2022-11-01","3 Month"
"05137","Arkansas","Stone",2018,"Short Season Small Grains","Drought",NA,"3 Month"
"05137","Arkansas","Stone",2013,"Short Season Small Grains","Drought",NA,"4 Month"
"05139","Arkansas","Union",2026,"Annual Ryegrass","Drought","2026-02-02","3 Month"
"05139","Arkansas","Union",2025,"Annual Ryegrass","Drought","2024-12-26","1 Month"
"05139","Arkansas","Union",2024,"Annual Ryegrass","Drought","2023-12-26","3 Month"
"05139","Arkansas","Union",2022,"Annual Ryegrass","Drought","2022-02-01","4 Month"
"05139","Arkansas","Union",2018,"Annual Ryegrass","Drought",NA,"3 Month"
"05139","Arkansas","Union",2013,"Annual Ryegrass","Drought",NA,"4 Month"
"05139","Arkansas","Union",2012,"Annual Ryegrass","Drought",NA,"4 Month"
"05139","Arkansas","Union",2026,"Forage Sorghum","Drought","2026-04-01","4 Month"
"05139","Arkansas","Union",2018,"Forage Sorghum","Drought",NA,"1 Month"
"05139","Arkansas","Union",2015,"Forage Sorghum","Drought",NA,"4 Month"
"05139","Arkansas","Union",2013,"Forage Sorghum","Drought",NA,"4 Month"
"05139","Arkansas","Union",2012,"Forage Sorghum","Drought",NA,"4 Month"
"05139","Arkansas","Union",2011,"Forage Sorghum","Drought",NA,"Eligible"
"05139","Arkansas","Union",2010,"Forage Sorghum","Drought",NA,"Eligible"
"05139","Arkansas","Union",2026,"Full Season Improved Pasture","Drought","2026-02-11","4 Month"
"05139","Arkansas","Union",2022,"Full Season Improved Pasture","Drought","2022-02-01","4 Month"
"05139","Arkansas","Union",2018,"Full Season Improved Pasture","Drought",NA,"1 Month"
"05139","Arkansas","Union",2013,"Improved Pasture","Drought",NA,"4 Month"
"05139","Arkansas","Union",2012,"Improved Pasture","Drought",NA,"4 Month"
"05139","Arkansas","Union",2011,"Improved Pasture","Drought",NA,"Eligible"
"05139","Arkansas","Union",2010,"Improved Pasture","Drought",NA,"Eligible"
"05139","Arkansas","Union",2026,"Long Season Small Grains","Drought","2026-02-02","3 Month"
"05139","Arkansas","Union",2025,"Long Season Small Grains","Drought","2024-12-26","1 Month"
"05139","Arkansas","Union",2024,"Long Season Small Grains","Drought","2023-12-26","3 Month"
"05139","Arkansas","Union",2022,"Long Season Small Grains","Drought","2022-02-01","4 Month"
"05139","Arkansas","Union",2018,"Long Season Small Grains","Drought",NA,"3 Month"
"05139","Arkansas","Union",2012,"Long Season Small Grains","Drought",NA,"5 Month"
"05139","Arkansas","Union",2011,"Long Season Small Grains","Drought",NA,"Eligible"
"05139","Arkansas","Union",2026,"Native Pasture","Drought","2026-03-31","4 Month"
"05139","Arkansas","Union",2022,"Native Pasture","Drought","2022-03-15","3 Month"
"05139","Arkansas","Union",2018,"Native Pasture","Drought",NA,"1 Month"
"05139","Arkansas","Union",2015,"Native Pasture","Drought",NA,"4 Month"
"05139","Arkansas","Union",2013,"Native Pasture","Drought",NA,"3 Month"
